Date,AAPL,AMD,MSFT,AMZN,GOOGL,JPM,META,TSLA,V,JNJ,PG,NVDA,MA,HD,UNH,VZ,NFLX,DIS,PYPL,ADBE,AVG,Cumulative_Sum,SPY,Returns
10/2/2022,$0.02,$0.05,$0.03,$0.01,$0.02,$0.00,$0.02,$0.03,$0.02,$0.01,$0.02,$0.03,$0.02,$0.03,$0.02,$0.01,$0.02,-$0.03,$0.03,$0.05,$0.02,$1.02,449.32,0.992157596
11/2/2022,$0.02,$0.11,$0.02,$0.04,$0.03,$0.01,-$0.04,$0.05,$0.00,$0.01,-$0.01,$0.08,$0.01,$0.01,$0.02,-$0.01,$0.04,$0.02,-$0.03,$0.04,$0.02,$1.04,440.46,0.983613156
14/2/2022,-$0.00,-$0.01,$0.00,-$0.01,-$0.01,$0.01,-$0.01,-$0.02,-$0.00,$0.01,$0.00,-$0.01,-$0.01,-$0.00,$0.01,$0.00,-$0.01,-$0.01,-$0.01,$0.00,$0.00,$1.04,439.02,0.982215286
15/2/2022,-$0.02,-$0.06,-$0.02,-$0.01,-$0.01,-$0.01,$0.02,-$0.05,-$0.01,-$0.01,$0.00,-$0.09,-$0.02,-$0.00,-$0.01,-$0.00,-$0.03,-$0.03,$0.01,$0.01,-$0.02,$1.02,446.1,0.9890634
16/2/2022,$0.00,$0.03,$0.00,-$0.01,-$0.01,-$0.00,$0.02,-$0.00,-$0.00,$0.00,-$0.01,-$0.00,-$0.00,$0.01,-$0.00,-$0.00,$0.02,-$0.01,$0.04,-$0.00,$0.00,$1.03,446.6,0.989544692
17/2/2022,$0.02,$0.05,$0.03,$0.02,$0.04,$0.02,$0.04,$0.05,$0.02,$0.01,-$0.01,$0.08,$0.02,$0.01,$0.02,-$0.00,$0.03,$0.02,$0.05,-$0.04,$0.02,$1.05,437.06,0.980308455
18/2/2022,$0.01,-$0.01,-$0.01,$0.01,$0.02,-$0.00,-$0.01,$0.02,$0.01,$0.02,-$0.00,$0.04,$0.01,$0.00,$0.01,-$0.00,-$0.01,$0.01,-$0.01,-$0.03,$0.00,$1.05,434.23,0.977546671
22/2/2022,$0.02,-$0.02,-$0.00,$0.02,$0.00,$0.00,$0.02,$0.04,$0.01,-$0.01,$0.01,$0.01,$0.00,$0.09,$0.01,-$0.00,$0.04,$0.02,$0.00,-$0.01,$0.01,$1.06,429.57,0.972976719
23/2/2022,$0.03,$0.05,-$0.03,$0.04,$0.02,$0.02,$0.02,-$0.07,$0.02,$0.00,$0.01,$0.04,$0.02,-$0.02,$0.01,$0.01,$0.03,$0.02,$0.02,-$0.02,$0.01,$1.08,421.95,0.965443134
24/2/2022,$0.02,-$0.06,$0.05,-$0.04,$0.04,$0.03,-$0.05,$0.05,-$0.01,-$0.02,-$0.03,-$0.06,-$0.02,$0.02,$0.01,$0.02,-$0.06,-$0.02,-$0.04,$0.08,-$0.01,$1.07,428.3,0.971726402
25/2/2022,-$0.01,-$0.04,-$0.01,-$0.02,-$0.01,$0.02,-$0.01,$0.01,-$0.01,$0.05,$0.04,-$0.02,$0.00,$0.01,-$0.04,-$0.03,-$0.00,-$0.00,-$0.05,-$0.00,-$0.01,$1.06,437.75,0.980980288
28/2/2022,-$0.00,-$0.02,-$0.01,$0.00,-$0.00,$0.04,-$0.00,-$0.07,$0.01,$0.01,$0.02,-$0.01,$0.02,-$0.00,-$0.00,$0.01,-$0.01,$0.01,-$0.01,-$0.00,$0.00,$1.06,436.63,0.979889473
1/3/2022,$0.01,$0.08,$0.01,$0.02,$0.01,-$0.04,$0.04,$0.01,$0.03,$0.00,$0.02,$0.04,$0.05,$0.01,-$0.00,$0.00,$0.02,$0.02,$0.05,$0.00,$0.02,$1.08,429.98,0.973379918
2/3/2022,-$0.02,-$0.04,-$0.02,-$0.01,-$0.00,$0.02,-$0.02,-$0.02,$0.00,-$0.01,$0.00,-$0.03,-$0.00,-$0.02,-$0.02,-$0.01,$0.02,-$0.01,-$0.00,-$0.01,-$0.01,$1.07,437.89,0.981116529
3/3/2022,$0.00,$0.05,$0.01,$0.03,$0.01,-$0.01,$0.03,$0.05,$0.01,-$0.01,$0.00,$0.02,-$0.01,$0.01,-$0.00,-$0.01,$0.03,$0.01,$0.05,$0.03,$0.01,$1.09,435.71,0.978992262
4/3/2022,$0.02,$0.03,$0.02,$0.02,$0.02,-$0.03,$0.01,$0.00,$0.03,-$0.01,-$0.01,$0.03,-$0.03,$0.00,-$0.02,-$0.01,$0.02,$0.03,$0.01,$0.02,$0.01,$1.09,432.17,0.975529916
7/3/2022,$0.02,$0.05,$0.04,$0.06,$0.04,-$0.04,$0.07,$0.04,-$0.05,-$0.02,$0.01,$0.07,-$0.06,$0.00,$0.02,$0.01,$0.03,$0.05,$0.07,$0.03,$0.02,$1.12,419.43,0.962934797
8/3/2022,-$0.01,$0.02,-$0.01,-$0.01,$0.01,-$0.01,-$0.01,-$0.02,$0.01,$0.02,-$0.04,$0.01,$0.00,$0.02,$0.03,$0.03,-$0.02,-$0.01,-$0.01,$0.01,$0.00,$1.12,416.25,0.959757317
9/3/2022,$0.03,-$0.05,$0.04,$0.02,$0.05,$0.04,-$0.04,-$0.04,$0.04,-$0.00,$0.01,$0.07,$0.04,-$0.00,-$0.03,$0.00,$0.05,$0.01,-$0.05,$0.04,$0.01,$1.13,427.41,0.970848945
10/3/2022,$0.03,$0.04,$0.01,$0.05,$0.01,-$0.01,$0.02,$0.02,-$0.01,-$0.00,-$0.03,$0.02,-$0.01,-$0.00,-$0.01,-$0.00,$0.01,-$0.00,$0.02,$0.03,$0.01,$1.14,425.48,0.968942588
11/3/2022,-$0.02,$0.02,$0.02,$0.01,$0.02,-$0.02,$0.04,$0.05,-$0.01,$0.00,-$0.01,$0.02,$0.00,$0.00,$0.02,$0.00,$0.05,-$0.01,$0.02,$0.05,$0.01,$1.15,420.07,0.963572641
14/3/2022,-$0.03,-$0.02,-$0.01,$0.03,$0.03,$0.01,$0.01,$0.04,$0.02,-$0.01,$0.01,$0.04,-$0.01,-$0.00,-$0.01,$0.01,-$0.03,-$0.02,-$0.00,-$0.01,$0.00,$1.15,417,0.960507957
15/3/2022,$0.03,$0.07,$0.04,-$0.04,$0.03,-$0.02,-$0.03,$0.05,-$0.03,-$0.03,$0.04,$0.07,-$0.02,-$0.03,-$0.02,$0.00,$0.04,$0.04,-$0.04,$0.02,$0.01,$1.16,426.17,0.969624696
16/3/2022,$0.03,-$0.05,-$0.02,-$0.04,-$0.03,-$0.04,-$0.06,-$0.05,-$0.03,$0.01,$0.00,-$0.06,-$0.03,-$0.01,-$0.00,$0.01,$0.04,-$0.03,-$0.07,-$0.05,-$0.02,$1.14,435.62,0.978904434
17/3/2022,-$0.01,$0.03,-$0.00,-$0.03,-$0.00,-$0.01,-$0.02,-$0.04,-$0.01,-$0.01,-$0.00,-$0.01,-$0.01,-$0.02,-$0.02,$0.00,-$0.04,-$0.01,-$0.04,-$0.00,-$0.01,$1.12,441.07,0.98420453
18/3/2022,-$0.02,-$0.02,-$0.02,-$0.03,-$0.02,$0.00,-$0.04,-$0.04,-$0.03,$0.01,$0.00,-$0.07,-$0.01,-$0.01,$0.00,-$0.03,-$0.02,-$0.01,-$0.06,-$0.02,-$0.02,$1.10,444.52,0.987540508
21/3/2022,-$0.01,-$0.02,$0.00,-$0.00,$0.00,$0.00,$0.02,-$0.02,$0.01,-$0.01,-$0.00,-$0.01,$0.01,$0.03,-$0.00,$0.01,$0.02,$0.01,$0.04,-$0.00,$0.00,$1.11,444.39,0.987415071
22/3/2022,-$0.02,$0.01,-$0.02,-$0.02,-$0.03,-$0.02,-$0.02,-$0.08,-$0.01,$0.00,-$0.01,$0.01,-$0.01,-$0.00,$0.00,-$0.00,-$0.02,-$0.01,-$0.03,-$0.03,-$0.01,$1.09,449.59,0.992416476
23/3/2022,-$0.01,$0.01,$0.02,$0.01,$0.01,$0.02,$0.01,-$0.01,$0.02,$0.00,$0.01,$0.03,$0.02,$0.04,$0.00,-$0.00,$0.02,$0.02,$0.03,$0.10,$0.02,$1.11,443.8,0.986845517
24/3/2022,-$0.02,-$0.06,-$0.02,-$0.00,-$0.02,-$0.01,-$0.03,-$0.01,-$0.01,-$0.01,-$0.00,-$0.09,-$0.02,$0.00,-$0.02,$0.00,-$0.00,-$0.01,-$0.01,-$0.02,-$0.02,$1.09,450.49,0.993278776
25/3/2022,-$0.00,$0.01,$0.00,-$0.01,-$0.00,-$0.01,-$0.01,$0.00,-$0.01,-$0.01,-$0.01,$0.02,$0.00,$0.02,$0.00,$0.01,$0.01,-$0.00,$0.02,$0.00,$0.00,$1.09,452.69,0.995382527
28/3/2022,-$0.01,-$0.00,-$0.02,-$0.03,$0.00,$0.01,-$0.01,-$0.08,-$0.01,-$0.01,-$0.01,-$0.02,-$0.00,-$0.01,-$0.00,$0.00,-$0.01,$0.00,-$0.02,-$0.04,-$0.01,$1.08,455.91,0.998451251
29/3/2022,-$0.02,-$0.02,-$0.02,-$0.00,-$0.01,-$0.00,-$0.03,-$0.01,-$0.03,$0.00,-$0.01,-$0.02,-$0.05,-$0.01,$0.00,-$0.00,-$0.03,-$0.03,-$0.04,-$0.04,-$0.02,$1.06,461.55,1.003796877
30/3/2022,$0.01,$0.03,$0.00,$0.02,$0.00,$0.00,$0.01,$0.01,$0.02,-$0.01,$0.01,$0.03,$0.01,$0.03,-$0.02,-$0.01,$0.03,$0.01,$0.02,$0.01,$0.01,$1.07,458.7,1.001100277
31/3/2022,$0.02,$0.09,$0.02,$0.02,$0.02,$0.03,$0.02,$0.02,$0.01,$0.01,$0.01,$0.01,$0.01,$0.03,$0.02,$0.01,$0.02,$0.03,$0.02,$0.01,$0.02,$1.09,451.64,0.994379187
1/4/2022,$0.00,$0.01,-$0.00,-$0.00,-$0.01,$0.01,-$0.01,-$0.01,-$0.02,-$0.01,-$0.01,$0.02,-$0.02,$0.01,-$0.01,-$0.02,$0.00,$0.00,-$0.01,-$0.01,$0.00,$1.09,452.92,0.99560213
4/4/2022,-$0.02,-$0.02,-$0.02,-$0.03,-$0.02,-$0.00,-$0.04,-$0.05,-$0.01,$0.01,$0.01,-$0.02,-$0.01,$0.01,$0.01,-$0.01,-$0.05,-$0.01,-$0.04,-$0.02,-$0.02,$1.07,456.8,0.999297274
5/4/2022,$0.02,$0.03,$0.01,$0.03,$0.02,$0.02,$0.01,$0.05,$0.01,-$0.01,-$0.00,$0.05,$0.01,$0.00,-$0.02,-$0.01,$0.03,$0.02,$0.04,$0.02,$0.02,$1.09,451.03,0.993795689
6/4/2022,$0.02,$0.03,$0.04,$0.03,$0.03,$0.01,$0.04,$0.04,$0.03,-$0.03,-$0.01,$0.06,$0.03,$0.02,-$0.03,-$0.01,$0.03,$0.02,$0.04,$0.03,$0.02,$1.11,446.52,0.989467705
7/4/2022,-$0.00,-$0.00,-$0.01,$0.01,$0.00,$0.00,$0.00,-$0.01,$0.01,$0.00,-$0.01,$0.01,$0.01,$0.01,-$0.01,$0.01,$0.02,$0.01,-$0.00,-$0.02,$0.00,$1.11,448.77,0.991629974
8/4/2022,$0.01,$0.03,$0.01,$0.02,$0.02,-$0.02,$0.00,$0.03,-$0.00,-$0.00,-$0.01,$0.05,-$0.01,-$0.03,-$0.02,-$0.02,$0.02, $-   ,$0.02,$0.02,$0.01,$1.12,447.57,0.990477529
11/4/2022,$0.03,-$0.04,$0.04,$0.02,$0.03,$0.00,$0.03,$0.05,$0.01,$0.01,$0.00,$0.05,$0.01,$0.01,$0.02,-$0.01,$0.02,$0.01,$0.01,$0.02,$0.02,$1.14,439.92,0.983089258
12/4/2022,-$0.01,-$0.02,$0.01,$0.00,$0.01,$0.01,$0.01,-$0.01,$0.02,-$0.00,$0.00,$0.02,$0.00,$0.00,$0.01,$0.00,$0.01,-$0.00,$0.01,$0.02,$0.00,$1.14,438.29,0.981505653
13/4/2022,-$0.02,$0.03,-$0.02,-$0.03,-$0.02,$0.03,-$0.00,-$0.04,-$0.01,-$0.00,-$0.00,-$0.03,-$0.03,-$0.01,-$0.01,-$0.01,-$0.02,-$0.01,$0.03,-$0.01,-$0.01,$1.13,443.31,0.986372171
14/4/2022,$0.03,-$0.05,$0.03,$0.03,$0.02,-$0.01,$0.02,$0.04,$0.00,$0.00,$0.01,$0.04,-$0.01,$0.02,$0.00,$0.01,$0.03,$0.01,$0.03,$0.03,$0.01,$1.15,437.79,0.981019217
18/4/2022,$0.00,$0.01,-$0.00,-$0.01,$0.01,$0.02,-$0.00,-$0.02,-$0.00,$0.01,$0.01,-$0.02,$0.00,$0.01,$0.00,$0.01,$0.01,$0.02,$0.02,-$0.01,$0.00,$1.15,437.97,0.98119437
19/4/2022,-$0.01,$0.03,-$0.02,-$0.03,-$0.02,-$0.02,-$0.03,-$0.02,-$0.01,-$0.03,-$0.01,-$0.02,-$0.02,-$0.03,-$0.01,-$0.01,$0.03,$0.03,-$0.03,-$0.03,-$0.01,$1.14,445.04,0.98804205
20/4/2022,$0.00,$0.03,-$0.00,$0.03,$0.02,-$0.00,$0.08,$0.05,-$0.01,-$0.00,-$0.03,$0.03,-$0.00,-$0.02,-$0.02,-$0.01,$0.43,$0.06,$0.09,$0.02,$0.04,$1.17,444.71,0.987723802
21/4/2022,$0.00,$0.05,$0.02,$0.04,$0.03,$0.01,$0.06,-$0.03,$0.01,$0.00,$0.01,$0.06,$0.00,$0.02,$0.02,-$0.01,-$0.04,-$0.02,-$0.06,$0.03,$0.01,$1.18,438.06,0.981281931
22/4/2022,$0.03,-$0.02,$0.02,$0.03,-$0.04,$0.03,-$0.02,$0.00,$0.04,$0.01,$0.01,-$0.03,$0.04,$0.03,$0.03,$0.06,-$0.01,-$0.03,-$0.04,$0.02,$0.01,$1.19,426.04,0.969496231
25/4/2022,-$0.01,$0.03,$0.02,$0.01,$0.03,-$0.00,$0.02,$0.01,$0.01,-$0.02,-$0.01,$0.02,-$0.01,-$0.02,-$0.01,$0.03,-$0.03,$0.01,$0.02,$0.01,$0.01,$1.20,428.51,0.971933292
26/4/2022,$0.04,$0.06,$0.04,-$0.05,-$0.04,-$0.03,-$0.03,$0.13,$0.04,$0.01,$0.02,-$0.06,$0.03,$0.02,$0.02,-$0.02,-$0.06,-$0.04,-$0.05,-$0.04,$0.00,$1.20,416.1,0.959607097
27/4/2022,-$0.00,-$0.00,$0.05,-$0.01,-$0.04,-$0.01,-$0.03,$0.01,$0.06,$0.01,$0.00,-$0.02,-$0.05,-$0.01,-$0.00,-$0.02,-$0.05,-$0.00,-$0.01,-$0.00,-$0.01,$1.19,417.27,0.960778
28/4/2022,$0.04,$0.05,-$0.02,$0.05,$0.04,$0.02,$0.16,-$0.00,-$0.03,-$0.01,-$0.03,$0.07,-$0.05,-$0.03,-$0.02,-$0.00,$0.06,$0.00,$0.11,$0.03,$0.02,$1.21,427.81,0.971243436
29/4/2022,$0.04,$0.05,$0.04,$0.15,-$0.04,-$0.03,$0.03,-$0.01,$0.03,$0.02,$0.02,$0.06,$0.04,$0.04,$0.03,-$0.04,-$0.05,-$0.03,$0.05,$0.04,$0.02,$1.23,412,0.955489168
2/5/2022,$0.00,-$0.05,-$0.02,$0.00,$0.02,$0.01,-$0.05,$0.04,$0.01,$0.01,$0.01,-$0.05,$0.01,-$0.02,$0.01,-$0.00,$0.05,$0.02,-$0.04,$0.03,$0.00,$1.23,414.48,0.957982768
3/5/2022,$0.01,-$0.01,$0.01,-$0.00,$0.01,$0.02,-$0.00,-$0.01,$0.01,$0.00,$0.01,-$0.00,$0.00,$0.01,-$0.00,$0.02,-$0.00,$0.00,$0.01,-$0.00,$0.00,$1.24,416.38,0.959887483
4/5/2022,-$0.04,-$0.09,-$0.03,$0.01,-$0.04,-$0.03,-$0.05,-$0.05,-$0.03,-$0.01,-$0.01,-$0.04,-$0.03,-$0.03,$0.02,$0.03,-$0.02,$0.02,-$0.02,-$0.04,-$0.02,$1.21,429.06,0.972474875
5/5/2022,$0.06,$0.06,$0.04,-$0.08,$0.05,$0.03,$0.07,$0.09,$0.04,$0.02,$0.02,$0.08,$0.04,$0.05,$0.03,$0.01,$0.08,$0.03,$0.08,$0.06,$0.04,$1.26,413.81,0.957309928
6/5/2022,$0.00,-$0.02,$0.01,-$0.01,$0.01,$0.00,$0.02,-$0.01,-$0.01,$0.00,-$0.01,$0.01,$0.02,$0.02,$0.01,-$0.01,$0.04,$0.02,$0.04,$0.02,$0.01,$1.26,411.34,0.954824119
9/5/2022,$0.03,$0.10,$0.04,-$0.05,$0.03,$0.02,$0.04,-$0.10,-$0.05,-$0.01,$0.00,$0.10,$0.06,$0.01,$0.03,-$0.01,$0.04,-$0.03,$0.03,-$0.04,$0.01,$1.28,398.17,0.941425058
10/5/2022,$0.02,-$0.03,$0.02,$0.00,-$0.02,$0.02,-$0.01,$0.02,$0.00,$0.00,$0.01,$0.04,-$0.01,$0.02,$0.00,$0.01,-$0.03,$0.01,$0.01,$0.04,$0.01,$1.28,399.09,0.942369131
11/5/2022,$0.05,$0.01,$0.03,-$0.03,$0.01,-$0.01,$0.05,-$0.09,$0.02,$0.01,$0.01,$0.06,$0.00,-$0.03,-$0.00,$0.01,$0.07,-$0.02,$0.05,$0.04,$0.01,$1.29,392.75,0.935838019
12/5/2022,-$0.03,$0.01,-$0.02,$0.01,$0.01,-$0.00,-$0.01,-$0.01,-$0.01,-$0.01,-$0.00,-$0.03,-$0.01,$0.02,-$0.02,-$0.00,-$0.05,-$0.01,-$0.01,$0.02,-$0.01,$1.29,392.34,0.935413614
13/5/2022,$0.03,-$0.09,$0.02,$0.06,-$0.03,$0.01,-$0.04,$0.06,$0.03,$0.01,$0.01,$0.09,$0.04,$0.02,$0.01,-$0.00,-$0.07,$0.03,$0.06,-$0.04,$0.01,$1.30,401.72,0.945061179
16/5/2022,-$0.01,$0.01,$0.00,$0.02,$0.01,$0.01,-$0.01,-$0.06,$0.01,-$0.01,-$0.01,$0.03,$0.01,$0.00,-$0.01,-$0.02,$0.01,$0.02,$0.02,$0.01,$0.00,$1.30,400.09,0.943393903
17/5/2022,$0.03,-$0.08,$0.02,-$0.04,-$0.02,-$0.03,-$0.01,$0.05,-$0.03,-$0.00,$0.00,-$0.05,-$0.03,-$0.02,-$0.01,$0.00,-$0.02,-$0.03,-$0.03,-$0.02,-$0.02,$1.28,408.32,0.951773288
18/5/2022,$0.06,$0.06,$0.05,$0.07,$0.04,$0.02,$0.05,$0.07,$0.02,$0.02,$0.06,$0.07,$0.01,$0.05,$0.04,$0.00,$0.07,$0.04,$0.03,$0.03,$0.04,$1.32,391.86,0.93491643
19/5/2022,-$0.03,-$0.00,-$0.00,-$0.00,$0.01,$0.01,$0.01,-$0.00,$0.01,-$0.01,-$0.02,-$0.01,$0.01,$0.01,$0.02,-$0.00,-$0.03,$0.01,-$0.05,$0.01,$0.00,$1.32,389.46,0.932425328
20/5/2022,$0.00,$0.03,-$0.00,-$0.00,$0.01,$0.01,-$0.01,-$0.07,-$0.01,$0.02,$0.00,$0.03,-$0.01,-$0.00,-$0.01,-$0.01,-$0.02,$0.01,$0.01,-$0.01,$0.00,$1.32,389.63,0.932602066
23/5/2022,$0.04,-$0.02,$0.03,$0.00,$0.02,-$0.06,-$0.01,$0.02,-$0.04,-$0.01,$0.02,-$0.01,-$0.04,$0.00,-$0.01,-$0.00,-$0.01,-$0.03,-$0.01,-$0.02,-$0.01,$1.31,396.92,0.94014037
24/5/2022,$0.02,$0.04,$0.00,$0.03,$0.05,-$0.01,$0.08,-$0.07,$0.02,-$0.01,$0.02,$0.05,$0.02,-$0.01,-$0.01,-$0.02,$0.04,$0.04,$0.03,$0.02,$0.02,$1.33,393.89,0.937016758
25/5/2022,-$0.00,-$0.02,-$0.01,-$0.03,-$0.00,-$0.01,-$0.01,$0.05,-$0.01,$0.01,$0.02,-$0.05,-$0.01,-$0.02,-$0.00,-$0.01,-$0.04,-$0.02,-$0.02,-$0.01,-$0.01,$1.32,397.37,0.940603121
26/5/2022,-$0.02,-$0.06,-$0.01,-$0.04,$0.02,-$0.02,-$0.04,-$0.07,-$0.02,$0.00,-$0.01,-$0.05,-$0.01,-$0.03,-$0.01,$0.00,-$0.02,-$0.02,-$0.00,-$0.02,-$0.02,$1.30,405.31,0.948719832
27/5/2022,-$0.04,-$0.03,-$0.03,-$0.04,-$0.04,-$0.01,-$0.02,-$0.07,-$0.02,-$0.01,-$0.02,-$0.05,-$0.02,-$0.02,-$0.01,-$0.01,-$0.02,-$0.03,-$0.06,-$0.05,-$0.03,$1.27,415.26,0.9587653
31/5/2022,$0.01,$0.00,$0.01,-$0.04,-$0.01,-$0.01,$0.01,$0.00,$0.00,$0.01,$0.01,$0.01,-$0.00,$0.02,$0.02,$0.00,-$0.01,-$0.01, $-   ,$0.03,$0.00,$1.27,412.93,0.956425261
1/6/2022,$0.00,$0.01,-$0.00,-$0.01,-$0.00,$0.02,$0.03,$0.02,$0.01,$0.01,$0.02,$0.02,$0.00,$0.02,$0.01,-$0.00,$0.02,$0.01,$0.03,-$0.00,$0.01,$1.28,409.59,0.953057804
2/6/2022,-$0.02,-$0.07,-$0.01,-$0.03,-$0.03,-$0.02,-$0.05,-$0.05,-$0.02,$0.00,-$0.01,-$0.07,-$0.02,-$0.03,$0.00,$0.00,-$0.06,-$0.02,-$0.07,-$0.05,-$0.03,$1.25,417.39,0.960897988
3/6/2022,$0.04,$0.02,$0.02,$0.03,$0.03,$0.01,$0.04,$0.10,$0.01,$0.00,$0.01,$0.05,$0.01,$0.00,$0.01,$0.01,$0.03,$0.02,$0.02,$0.03,$0.02,$1.27,410.54,0.954017189
6/6/2022,-$0.01,$0.01,$0.00,-$0.02,-$0.02,$0.00,-$0.02,-$0.02,-$0.00,$0.00,$0.00,-$0.00,-$0.01,$0.00,-$0.01,-$0.01,$0.01,$0.01,-$0.00,$0.00,$0.00,$1.27,411.79,0.955277627
7/6/2022,-$0.02,$0.00,-$0.01,$0.01,-$0.00,-$0.00,-$0.01,-$0.00,-$0.01,-$0.01,-$0.01,-$0.01,-$0.01,$0.01,-$0.01,-$0.01,-$0.01,$0.00,-$0.02,-$0.01,-$0.01,$1.26,415.74,0.959246445
8/6/2022,$0.01,$0.03,$0.01,$0.01,-$0.00,$0.02,-$0.01,-$0.01,$0.00,$0.01,$0.01,$0.01,$0.00,$0.01,$0.01,$0.00,-$0.02,$0.00,$0.01,$0.01,$0.01,$1.27,411.22,0.954703136
9/6/2022,$0.04,$0.03,$0.02,$0.04,$0.02,$0.02,$0.07,$0.01,$0.04,$0.02,$0.02,$0.03,$0.04,-$0.01,$0.01,$0.01,$0.05,$0.04,$0.04,$0.01,$0.03,$1.30,401.44,0.944775048
10/6/2022,$0.04,$0.04,$0.05,$0.06,$0.03,$0.05,$0.05,$0.03,$0.03,-$0.01,$0.00,$0.06,$0.04,$0.04,$0.01,$0.00,$0.05,$0.04,$0.06,$0.08,$0.04,$1.33,389.8,0.932778761
13/6/2022,$0.04,$0.09,$0.04,$0.06,$0.04,$0.03,-$0.07,$0.07,$0.04,-$0.01,$0.03,$0.08,$0.05,$0.02,$0.03,$0.02,$0.08,-$0.04,$0.07,$0.06,$0.04,$1.37,375,0.917229285
